hh1,hh2,area,zone,state,hh_members_num,hhsex,hhage,helevel,wi_quintile_mics,urban_wi_quintile_mics,fies_score,hh_mn_mean_age_yrs,hh_wm_mean_age_yrs,hh_mn_mean_life_satisfaction,hh_mn_overall_happiness,hh_wm_mean_life_satisfaction,hh_wm_overall_happiness
1770.0,1.0,URBAN,North West,ZAMFARA,4.0,Male,36.0,Higher/tertiary,Richest,Richest,0,36.0,28.0,2.0,1.0,3.0,1.0
1770.0,2.0,URBAN,North West,ZAMFARA,2.0,Male,63.0,None,Second,Poorest,8,,,,,,
1770.0,3.0,URBAN,North West,ZAMFARA,4.0,Male,60.0,Primary,Middle,Poorest,8,,40.0,,,2.0,1.0
1770.0,4.0,URBAN,North West,ZAMFARA,6.0,Male,40.0,Higher/tertiary,Fourth,Second,7,,31.0,,,3.0,1.0
1770.0,5.0,URBAN,North West,ZAMFARA,6.0,Male,55.0,None,Fourth,Second,7,,35.0,,,2.0,1.0
1770.0,6.0,URBAN,North West,ZAMFARA,4.0,Male,35.0,Senior secondary,Fourth,Second,8,,25.0,,,5.0,1.0
1770.0,7.0,URBAN,North West,ZAMFARA,14.0,Male,67.0,Junior secondary,Fourth,Second,8,23.333333333333332,20.333333333333332,4.333333333333333,6.0,7.0,0.0
1770.0,8.0,URBAN,North West,ZAMFARA,12.0,Male,62.0,None,Fourth,Second,0,,40.0,,,4.5,1.0
1770.0,10.0,URBAN,North West,ZAMFARA,11.0,Male,50.0,Higher/tertiary,Richest,Middle,0,,30.5,,,4.5,0.0
1770.0,11.0,URBAN,North West,ZAMFARA,11.0,Male,80.0,None,Middle,Second,0,22.5,35.0,3.0,4.0,2.0,1.0
1770.0,12.0,URBAN,North West,ZAMFARA,1.0,Male,80.0,None,Middle,Second,0,,,,,,
1770.0,13.0,URBAN,North West,ZAMFARA,9.0,Male,60.0,Senior secondary,Fourth,Second,0,25.0,24.5,5.0,1.0,7.0,0.0
1770.0,14.0,URBAN,North West,ZAMFARA,7.0,Male,60.0,Primary,Poorest,Poorest,5,,27.333333333333332,,,3.0,3.0
1770.0,15.0,URBAN,North West,ZAMFARA,6.0,Female,50.0,None,Second,Poorest,4,,21.5,,,1.5,2.0
1770.0,16.0,URBAN,North West,ZAMFARA,7.0,Male,71.0,None,Middle,Second,8,,17.0,,,7.0,1.0
1770.0,17.0,URBAN,North West,ZAMFARA,7.0,Male,60.0,None,Second,Poorest,8,,24.25,,,5.5,3.0
1770.0,18.0,URBAN,North West,ZAMFARA,9.0,Male,55.0,None,Middle,Poorest,7,,45.0,,,4.0,0.0
1770.0,19.0,URBAN,North West,ZAMFARA,8.0,Male,60.0,Higher/tertiary,Fourth,Second,8,18.0,27.5,3.0,1.0,5.5,1.0
1770.0,20.0,URBAN,North West,ZAMFARA,10.0,Male,50.0,None,Fourth,Second,5,,32.5,,,6.0,1.0
1771.0,1.0,RURAL,North West,ZAMFARA,15.0,Male,40.0,Primary,Fourth,,8,27.5,32.333333333333336,5.0,2.0,8.333333333333334,0.0
1771.0,2.0,RURAL,North West,ZAMFARA,10.0,Male,48.0,None,Middle,,8,,31.5,,,8.5,0.0
1771.0,3.0,RURAL,North West,ZAMFARA,4.0,Male,35.0,Senior secondary,Middle,,8,35.0,23.0,4.0,1.0,3.0,1.0
1771.0,4.0,RURAL,North West,ZAMFARA,12.0,Male,50.0,Primary,Fourth,,8,,24.75,,,6.5,2.0
1771.0,5.0,RURAL,North West,ZAMFARA,4.0,Male,31.0,Senior secondary,Middle,,8,31.0,21.0,5.0,1.0,9.0,0.0
1771.0,6.0,RURAL,North West,ZAMFARA,3.0,Male,32.0,Higher/tertiary,Fourth,,8,,20.0,,,5.0,0.0
1771.0,7.0,RURAL,North West,ZAMFARA,3.0,Male,28.0,Senior secondary,Middle,,8,28.0,17.0,6.0,0.0,5.0,0.0
1771.0,8.0,RURAL,North West,ZAMFARA,13.0,Male,65.0,Higher/tertiary,Fourth,,7,,19.0,,,5.333333333333333,0.0
1771.0,9.0,RURAL,North West,ZAMFARA,11.0,Male,40.0,None,Middle,,8,40.0,32.5,7.0,0.0,6.0,0.0
1771.0,10.0,RURAL,North West,ZAMFARA,7.0,Male,55.0,None,Middle,,8,,30.0,,,6.0,0.0
1771.0,11.0,RURAL,North West,ZAMFARA,5.0,Male,55.0,None,Second,,8,,37.5,,,6.0,1.0
1771.0,12.0,RURAL,North West,ZAMFARA,3.0,Male,53.0,None,Second,,0,,40.0,,,5.0,0.0
1771.0,13.0,RURAL,North West,ZAMFARA,4.0,Male,67.0,None,Second,,0,20.5,,6.5,0.0,,
1771.0,14.0,RURAL,North West,ZAMFARA,11.0,Male,44.0,None,Middle,,1,,27.5,,,8.0,1.0
1771.0,15.0,RURAL,North West,ZAMFARA,3.0,Male,80.0,None,Middle,,0,,16.0,,,2.0,1.0
1771.0,16.0,RURAL,North West,ZAMFARA,5.0,Male,37.0,None,Middle,,2,,25.0,,,5.0,1.0
1771.0,17.0,RURAL,North West,ZAMFARA,8.0,Male,40.0,None,Middle,,3,27.5,27.5,7.0,0.0,6.0,1.0
1771.0,18.0,RURAL,North West,ZAMFARA,15.0,Male,42.0,None,Second,,4,,26.666666666666668,,,7.0,1.0
1771.0,19.0,RURAL,North West,ZAMFARA,8.0,Male,40.0,None,Second,,5,40.0,25.0,8.0,0.0,6.5,0.0
1771.0,20.0,RURAL,North West,ZAMFARA,22.0,Male,58.0,None,Middle,,2,,24.875,,,6.125,2.0
1772.0,1.0,URBAN,North West,ZAMFARA,4.0,Male,46.0,Senior secondary,Fourth,Middle,4,33.0,28.0,9.5,2.0,5.5,2.0
1772.0,2.0,URBAN,North West,ZAMFARA,14.0,Male,50.0,Primary,Middle,Poorest,7,,28.333333333333332,,,6.333333333333333,2.0
1772.0,3.0,URBAN,North West,ZAMFARA,5.0,Male,36.0,Senior secondary,Second,Poorest,7,36.0,27.0,5.0,0.0,6.0,1.0
1772.0,4.0,URBAN,North West,ZAMFARA,14.0,Male,44.0,None,Second,Poorest,7,,27.666666666666668,,,6.0,0.0
1772.0,5.0,URBAN,North West,ZAMFARA,7.0,Male,43.0,Higher/tertiary,Middle,Poorest,7,43.0,37.0,5.0,1.0,2.0,1.0
1772.0,6.0,URBAN,North West,ZAMFARA,12.0,Male,53.0,Higher/tertiary,Richest,Fourth,5,,42.0,,,5.5,1.0
1772.0,7.0,URBAN,North West,ZAMFARA,11.0,Male,65.0,None,Middle,Poorest,6,30.0,49.0,5.0,0.0,6.0,0.0
1772.0,8.0,URBAN,North West,ZAMFARA,13.0,Male,53.0,Primary,Middle,Poorest,5,,27.0,,,6.0,2.0
1772.0,9.0,URBAN,North West,ZAMFARA,2.0,Male,70.0,None,Second,Poorest,5,,,,,,
1772.0,10.0,URBAN,North West,ZAMFARA,1.0,Female,83.0,None,Second,Poorest,5,,,,,,
1772.0,11.0,URBAN,North West,ZAMFARA,5.0,Male,60.0,None,Middle,Poorest,8,,40.0,,,7.0,0.0
1772.0,12.0,URBAN,North West,ZAMFARA,11.0,Male,52.0,Higher/tertiary,Middle,Poorest,6,,24.5,,,6.0,0.0
1772.0,13.0,URBAN,North West,ZAMFARA,10.0,Male,61.0,Primary,Middle,Poorest,3,22.5,23.75,10.0,2.0,5.0,0.0
1772.0,14.0,URBAN,North West,ZAMFARA,5.0,Male,47.0,Primary,Middle,Poorest,8,,19.0,,,4.5,0.0
1772.0,15.0,URBAN,North West,ZAMFARA,4.0,Male,31.0,Senior secondary,Middle,Second,0,31.0,25.0,7.0,1.0,6.0,0.0
1772.0,16.0,URBAN,North West,ZAMFARA,6.0,Male,81.0,None,Middle,Poorest,8,,,,,,
1772.0,17.0,URBAN,North West,ZAMFARA,3.0,Male,72.0,None,Middle,Poorest,8,23.0,49.0,6.0,1.0,6.0,1.0
1772.0,18.0,URBAN,North West,ZAMFARA,1.0,Male,20.0,Primary,Middle,Poorest,8,,,,,,
1772.0,19.0,URBAN,North West,ZAMFARA,11.0,Male,51.0,None,Fourth,Second,6,,23.333333333333332,,,4.333333333333333,1.0
1772.0,20.0,URBAN,North West,ZAMFARA,7.0,Female,39.0,Senior secondary,Middle,Poorest,7,,23.666666666666668,,,4.0,2.0
1773.0,1.0,URBAN,North West,ZAMFARA,11.0,Male,53.0,Higher/tertiary,Richest,Richest,6,,21.5,,,3.0,1.0
1773.0,2.0,URBAN,North West,ZAMFARA,7.0,Male,71.0,Senior secondary,Richest,Fourth,7,20.0,,4.666666666666667,1.0,,
1773.0,3.0,URBAN,North West,ZAMFARA,4.0,Male,38.0,None,Middle,Poorest,8,,30.0,,,6.0,1.0
1773.0,4.0,URBAN,North West,ZAMFARA,5.0,Male,43.0,None,Middle,Second,7,43.0,38.0,5.0,0.0,7.0,0.0
1773.0,5.0,URBAN,North West,ZAMFARA,4.0,Male,36.0,Higher/tertiary,Richest,Fourth,4,,22.0,,,5.0,1.0
1773.0,6.0,URBAN,North West,ZAMFARA,5.0,Male,50.0,Higher/tertiary,Richest,Richest,7,,25.0,,,4.0,1.0
1773.0,7.0,URBAN,North West,ZAMFARA,5.0,Male,88.0,None,Richest,Fourth,8,,,,,,
1773.0,8.0,URBAN,North West,ZAMFARA,3.0,Male,29.0,Senior secondary,Middle,Second,7,29.0,26.0,5.0,0.0,5.0,1.0
1773.0,9.0,URBAN,North West,ZAMFARA,5.0,Male,37.0,Higher/tertiary,Fourth,Middle,8,,30.0,,,5.0,1.0
1773.0,10.0,URBAN,North West,ZAMFARA,6.0,Male,37.0,Higher/tertiary,Richest,Richest,0,37.0,,4.0,1.0,,
1773.0,11.0,URBAN,North West,ZAMFARA,3.0,Male,36.0,Higher/tertiary,Fourth,Second,8,,,,,,
1773.0,12.0,URBAN,North West,ZAMFARA,3.0,Male,45.0,Senior secondary,Middle,Poorest,7,45.0,21.0,5.0,0.0,8.0,1.0
1773.0,13.0,URBAN,North West,ZAMFARA,11.0,Male,34.0,Higher/tertiary,Fourth,Middle,0,,27.666666666666668,,,2.0,2.0
1773.0,14.0,URBAN,North West,ZAMFARA,8.0,Male,58.0,Higher/tertiary,Fourth,Middle,7,27.666666666666668,32.0,5.333333333333333,0.0,5.5,1.0
1773.0,15.0,URBAN,North West,ZAMFARA,6.0,Male,50.0,Higher/tertiary,Richest,Fourth,0,,39.0,,,2.0,1.0
1773.0,16.0,URBAN,North West,ZAMFARA,1.0,Female,62.0,None,Middle,Second,8,,,,,,
1773.0,17.0,URBAN,North West,ZAMFARA,3.0,Male,36.0,Higher/tertiary,Fourth,Middle,0,,21.0,,,7.0,1.0
1773.0,18.0,URBAN,North West,ZAMFARA,7.0,Male,54.0,Higher/tertiary,Richest,Fourth,6,20.0,26.0,3.0,1.0,8.333333333333334,3.0
1773.0,19.0,URBAN,North West,ZAMFARA,17.0,Male,68.0,Higher/tertiary,Fourth,Second,8,,20.714285714285715,,,4.428571428571429,3.0
1773.0,20.0,URBAN,North West,ZAMFARA,3.0,Male,27.0,Higher/tertiary,Richest,Fourth,6,27.0,21.0,5.0,0.0,3.0,0.0
1774.0,1.0,URBAN,North West,ZAMFARA,13.0,Male,58.0,Higher/tertiary,Fourth,Middle,7,,36.0,,,7.0,2.0
1774.0,3.0,URBAN,North West,ZAMFARA,1.0,Male,42.0,Higher/tertiary,Richest,Richest,7,,,,,,
1774.0,4.0,URBAN,North West,ZAMFARA,11.0,Male,66.0,Higher/tertiary,Richest,Richest,7,23.666666666666668,21.0,4.666666666666667,1.0,7.0,2.0
1774.0,6.0,URBAN,North West,ZAMFARA,3.0,Male,70.0,Higher/tertiary,Fourth,Middle,7,24.0,,3.0,1.0,,
1774.0,8.0,URBAN,North West,ZAMFARA,7.0,Male,59.0,Higher/tertiary,Richest,Fourth,7,18.0,42.0,3.5,2.0,3.0,1.0
1774.0,9.0,URBAN,North West,ZAMFARA,9.0,Male,57.0,Higher/tertiary,Fourth,Middle,1,,40.0,,,8.0,1.0
1774.0,10.0,URBAN,North West,ZAMFARA,4.0,Male,32.0,Senior secondary,Fourth,Second,7,32.0,22.0,4.0,1.0,1.0,0.0
1774.0,11.0,URBAN,North West,ZAMFARA,2.0,Female,48.0,Senior secondary,Fourth,Middle,8,,48.0,,,3.0,0.0
1774.0,13.0,URBAN,North West,ZAMFARA,3.0,Male,74.0,Higher/tertiary,Fourth,Second,0,,,,,,
1774.0,14.0,URBAN,North West,ZAMFARA,10.0,Male,51.0,Senior secondary,Fourth,Second,6,27.5,27.5,4.0,1.0,6.0,4.0
1774.0,15.0,URBAN,North West,ZAMFARA,11.0,Female,71.0,None,Middle,Poorest,8,,25.0,,,4.0,1.0
1774.0,16.0,URBAN,North West,ZAMFARA,4.0,Male,34.0,Senior secondary,Fourth,Second,7,34.0,23.0,5.0,0.0,5.0,1.0
1774.0,17.0,URBAN,North West,ZAMFARA,3.0,Male,30.0,Senior secondary,Richest,Richest,6,,30.0,,,5.0,1.0
1774.0,18.0,URBAN,North West,ZAMFARA,4.0,Male,62.0,Senior secondary,Fourth,Middle,4,,24.0,,,7.0,1.0
1774.0,19.0,URBAN,North West,ZAMFARA,5.0,Male,63.0,None,Fourth,Middle,8,,,,,,
1774.0,20.0,URBAN,North West,ZAMFARA,4.0,Female,46.0,Senior secondary,Fourth,Second,8,,46.0,,,1.0,0.0
1775.0,1.0,RURAL,North West,ZAMFARA,9.0,Male,70.0,None,Second,,7,,30.0,,,6.0,0.0
1775.0,2.0,RURAL,North West,ZAMFARA,7.0,Male,38.0,None,Second,,7,,29.5,,,5.5,0.0
1775.0,3.0,RURAL,North West,ZAMFARA,10.0,Male,79.0,None,Second,,1,18.0,,4.25,3.0,,
1775.0,4.0,RURAL,North West,ZAMFARA,4.0,Male,35.0,None,Second,,8,,24.0,,,6.0,0.0
1775.0,5.0,RURAL,North West,ZAMFARA,6.0,Male,60.0,None,Second,,8,18.666666666666668,40.0,3.6666666666666665,2.0,5.0,0.0
1775.0,6.0,RURAL,North West,ZAMFARA,9.0,Male,36.0,None,Second,,8,,27.0,,,6.0,0.0
1775.0,7.0,RURAL,North West,ZAMFARA,7.0,Male,38.0,None,Poorest,,8,26.5,32.0,6.0,0.0,6.0,0.0
1775.0,8.0,RURAL,North West,ZAMFARA,4.0,Male,28.0,None,Second,,8,,25.0,,,6.0,0.0
1775.0,9.0,RURAL,North West,ZAMFARA,10.0,Male,76.0,None,Second,,8,,45.0,,,6.0,0.0
1775.0,10.0,RURAL,North West,ZAMFARA,2.0,Male,76.0,None,Second,,8,,,,,,
1775.0,11.0,RURAL,North West,ZAMFARA,7.0,Male,50.0,None,Second,,5,,22.0,,,5.333333333333333,2.0
1775.0,12.0,RURAL,North West,ZAMFARA,6.0,Male,34.0,None,Second,,3,,28.0,,,5.0,1.0
1775.0,13.0,RURAL,North West,ZAMFARA,3.0,Male,30.0,None,Second,,3,30.0,20.0,2.0,1.0,7.0,0.0
1775.0,14.0,RURAL,North West,ZAMFARA,2.0,Male,32.0,None,Poorest,,0,,20.0,,,7.0,0.0
1775.0,15.0,RURAL,North West,ZAMFARA,3.0,Male,30.0,None,Poorest,,0,30.0,15.0,3.0,1.0,5.0,1.0
1775.0,16.0,RURAL,North West,ZAMFARA,3.0,Male,35.0,None,Poorest,,0,,27.0,,,7.0,0.0
1775.0,17.0,RURAL,North West,ZAMFARA,4.0,Male,33.0,None,Poorest,,3,33.0,24.5,4.0,1.0,7.0,0.0
1775.0,18.0,RURAL,North West,ZAMFARA,7.0,Male,52.0,None,Second,,5,,40.0,,,7.0,0.0
1775.0,19.0,RURAL,North West,ZAMFARA,2.0,Male,41.0,None,Poorest,,5,41.0,30.0,4.0,1.0,5.0,1.0
1775.0,20.0,RURAL,North West,ZAMFARA,5.0,Male,35.0,None,Poorest,,5,,23.0,,,5.0,1.0
1776.0,1.0,RURAL,North West,ZAMFARA,5.0,Male,30.0,None,Second,,7,30.0,25.0,4.0,1.0,6.0,0.0
1776.0,2.0,RURAL,North West,ZAMFARA,8.0,Male,68.0,None,Second,,8,,48.0,,,5.0,0.0
1776.0,3.0,RURAL,North West,ZAMFARA,5.0,Male,34.0,None,Second,,7,34.0,27.0,2.0,1.0,6.0,0.0
1776.0,4.0,RURAL,North West,ZAMFARA,4.0,Male,73.0,None,Second,,8,,40.0,,,6.0,0.0
1776.0,5.0,RURAL,North West,ZAMFARA,2.0,Male,28.0,Senior secondary,Second,,8,28.0,18.0,6.0,1.0,6.0,0.0
1776.0,6.0,RURAL,North West,ZAMFARA,3.0,Male,26.0,None,Second,,8,,22.0,,,5.0,0.0
1776.0,7.0,RURAL,North West,ZAMFARA,6.0,Male,35.0,Primary,Second,,8,35.0,29.0,3.0,1.0,4.0,0.0
1776.0,8.0,RURAL,North West,ZAMFARA,2.0,Male,55.0,None,Second,,8,,20.0,,,6.0,0.0
1776.0,9.0,RURAL,North West,ZAMFARA,5.0,Male,32.0,None,Second,,8,32.0,28.0,5.0,1.0,5.0,0.0
1776.0,10.0,RURAL,North West,ZAMFARA,12.0,Male,60.0,None,Middle,,8,,19.0,,,5.0,0.0
1776.0,11.0,RURAL,North West,ZAMFARA,7.0,Male,52.0,None,Second,,4,,30.5,,,6.0,1.0
1776.0,12.0,RURAL,North West,ZAMFARA,6.0,Male,39.0,None,Poorest,,5,,27.0,,,5.0,1.0
1776.0,13.0,RURAL,North West,ZAMFARA,6.0,Male,40.0,None,Poorest,,5,40.0,22.5,6.0,0.0,5.0,2.0
1776.0,14.0,RURAL,North West,ZAMFARA,9.0,Male,55.0,None,Poorest,,0,,28.666666666666668,,,5.666666666666667,1.0
1776.0,15.0,RURAL,North West,ZAMFARA,8.0,Male,49.0,None,Poorest,,5,49.0,37.0,4.0,0.0,6.0,1.0
1776.0,16.0,RURAL,North West,ZAMFARA,5.0,Male,38.0,None,Poorest,,4,,26.0,,,5.0,1.0
1776.0,17.0,RURAL,North West,ZAMFARA,4.0,Male,35.0,None,Poorest,,4,35.0,25.0,8.0,0.0,5.0,1.0
1776.0,18.0,RURAL,North West,ZAMFARA,4.0,Male,40.0,None,Poorest,,3,,23.0,,,6.0,1.0
1776.0,19.0,RURAL,North West,ZAMFARA,4.0,Male,40.0,None,Second,,4,40.0,21.0,5.0,0.0,8.0,0.0
1776.0,20.0,RURAL,North West,ZAMFARA,14.0,Male,58.0,None,Poorest,,6,,26.166666666666668,,,6.166666666666667,5.0
1777.0,1.0,RURAL,North West,ZAMFARA,7.0,Female,55.0,None,Fourth,,7,,,,,,
1777.0,2.0,RURAL,North West,ZAMFARA,8.0,Male,58.0,Senior secondary,Middle,,8,17.0,20.0,4.0,2.0,7.0,1.0
1777.0,3.0,RURAL,North West,ZAMFARA,2.0,Male,80.0,None,Middle,,8,,,,,,
1777.0,4.0,RURAL,North West,ZAMFARA,6.0,Male,60.0,None,Fourth,,8,17.666666666666668,,5.333333333333333,3.0,,
1777.0,5.0,RURAL,North West,ZAMFARA,3.0,Male,48.0,Senior secondary,Fourth,,6,,22.0,,,6.0,1.0
1777.0,6.0,RURAL,North West,ZAMFARA,7.0,Male,40.0,Senior secondary,Middle,,8,40.0,30.0,6.0,1.0,4.0,0.0
1777.0,7.0,RURAL,North West,ZAMFARA,9.0,Male,35.0,Primary,Middle,,8,,30.0,,,5.0,0.0
1777.0,8.0,RURAL,North West,ZAMFARA,10.0,Male,45.0,Senior secondary,Middle,,8,26.666666666666668,40.0,5.333333333333333,3.0,5.0,0.0
1777.0,9.0,RURAL,North West,ZAMFARA,7.0,Male,52.0,Higher/tertiary,Middle,,8,,39.0,,,5.0,0.0
1777.0,10.0,RURAL,North West,ZAMFARA,3.0,Male,55.0,None,Middle,,8,,37.5,,,5.0,0.0
1777.0,11.0,RURAL,North West,ZAMFARA,3.0,Male,31.0,Higher/tertiary,Fourth,,8,,17.0,,,7.0,0.0
1777.0,12.0,RURAL,North West,ZAMFARA,2.0,Male,45.0,None,Middle,,0,45.0,30.0,7.0,0.0,7.0,0.0
1777.0,13.0,RURAL,North West,ZAMFARA,7.0,Male,80.0,None,Second,,0,,17.0,,,8.0,0.0
1777.0,14.0,RURAL,North West,ZAMFARA,10.0,Male,95.0,None,Second,,0,26.5,19.0,5.75,0.0,6.5,0.0
1777.0,15.0,RURAL,North West,ZAMFARA,12.0,Male,45.0,None,Middle,,0,,26.666666666666668,,,7.333333333333333,0.0
1777.0,16.0,RURAL,North West,ZAMFARA,9.0,Male,49.0,Junior secondary,Middle,,5,49.0,26.0,6.0,1.0,7.0,0.0
1777.0,17.0,RURAL,North West,ZAMFARA,4.0,Male,34.0,Senior secondary,Middle,,4,,25.0,,,5.0,1.0
1777.0,18.0,RURAL,North West,ZAMFARA,5.0,Male,47.0,Primary,Fourth,,3,47.0,35.0,6.0,1.0,5.0,1.0
1777.0,19.0,RURAL,North West,ZAMFARA,9.0,Male,57.0,None,Middle,,4,,26.5,,,6.333333333333333,3.0
1777.0,20.0,RURAL,North West,ZAMFARA,8.0,Male,50.0,Primary,Middle,,5,22.0,27.5,6.0,1.0,6.0,1.0
1778.0,1.0,RURAL,North West,ZAMFARA,6.0,Male,50.0,Higher/tertiary,Richest,,0,,35.0,,,8.0,0.0
1778.0,2.0,RURAL,North West,ZAMFARA,9.0,Male,53.0,None,Fourth,,8,18.5,39.0,5.5,2.0,7.0,0.0
1778.0,3.0,RURAL,North West,ZAMFARA,5.0,Male,35.0,Senior secondary,Fourth,,8,,28.5,,,7.5,0.0
1778.0,4.0,RURAL,North West,ZAMFARA,17.0,Male,65.0,Higher/tertiary,Richest,,7,19.8,29.166666666666668,4.8,5.0,6.833333333333333,2.0
1778.0,5.0,RURAL,North West,ZAMFARA,2.0,Male,30.0,Senior secondary,Fourth,,7,,20.0,,,5.0,0.0
1778.0,6.0,RURAL,North West,ZAMFARA,3.0,Female,55.0,None,Middle,,8,19.0,,6.5,0.0,,
1778.0,7.0,RURAL,North West,ZAMFARA,17.0,Male,63.0,Higher/tertiary,Fourth,,8,,27.333333333333332,,,5.0,0.0
1778.0,8.0,RURAL,North West,ZAMFARA,18.0,Male,61.0,Higher/tertiary,Fourth,,8,22.75,24.25,6.0,0.0,5.0,0.0
1778.0,9.0,RURAL,North West,ZAMFARA,9.0,Male,35.0,Higher/tertiary,Fourth,,1,,26.333333333333332,,,5.0,0.0
1778.0,10.0,RURAL,North West,ZAMFARA,3.0,Male,30.0,Higher/tertiary,Fourth,,8,30.0,21.0,4.0,0.0,5.0,0.0
1778.0,11.0,RURAL,North West,ZAMFARA,9.0,Male,65.0,None,Second,,8,,17.5,,,9.0,0.0
1778.0,12.0,RURAL,North West,ZAMFARA,7.0,Male,65.0,None,Second,,8,18.5,32.5,8.0,0.0,7.0,0.0
1778.0,13.0,RURAL,North West,ZAMFARA,6.0,Male,46.0,Higher/tertiary,Middle,,8,,32.0,,,6.0,0.0
1778.0,14.0,RURAL,North West,ZAMFARA,12.0,Male,70.0,None,Middle,,8,21.25,,6.0,0.0,,
1778.0,15.0,RURAL,North West,ZAMFARA,1.0,Male,24.0,Senior secondary,Second,,8,,,,,,
1778.0,16.0,RURAL,North West,ZAMFARA,20.0,Male,60.0,None,Middle,,5,19.25,25.0,6.0,0.0,6.75,1.0
1778.0,17.0,RURAL,North West,ZAMFARA,8.0,Male,59.0,Senior secondary,Middle,,5,,40.0,,,6.0,1.0
1778.0,18.0,RURAL,North West,ZAMFARA,8.0,Female,35.0,Higher/tertiary,Richest,,2,18.0,35.0,6.333333333333333,0.0,6.0,1.0
1778.0,19.0,RURAL,North West,ZAMFARA,8.0,Male,56.0,Higher/tertiary,Richest,,0,,22.333333333333332,,,4.666666666666667,3.0
1778.0,20.0,RURAL,North West,ZAMFARA,16.0,Male,67.0,None,Fourth,,2,20.75,22.5,5.0,0.0,7.0,3.0
1779.0,1.0,RURAL,North West,ZAMFARA,12.0,Male,60.0,Primary,Second,,0,,,,,,
1779.0,2.0,RURAL,North West,ZAMFARA,12.0,Male,57.0,Primary,Second,,7,19.25,37.0,8.5,4.0,6.0,0.0
1779.0,3.0,RURAL,North West,ZAMFARA,2.0,Male,27.0,Senior secondary,Middle,,0,,18.0,,,6.0,1.0
1779.0,4.0,RURAL,North West,ZAMFARA,3.0,Male,23.0,Primary,Middle,,7,23.0,18.0,10.0,1.0,7.0,1.0
1779.0,5.0,RURAL,North West,ZAMFARA,6.0,Female,40.0,None,Second,,0,,40.0,,,4.0,0.0
1779.0,6.0,RURAL,North West,ZAMFARA,7.0,Male,64.0,None,Middle,,7,24.0,37.0,10.0,1.0,6.0,0.0
1779.0,7.0,RURAL,North West,ZAMFARA,2.0,Male,30.0,Senior secondary,Middle,,0,,18.0,,,8.0,1.0
1779.0,8.0,RURAL,North West,ZAMFARA,10.0,Male,61.0,None,Middle,,7,19.5,18.0,8.5,2.0,3.0,1.0
1779.0,9.0,RURAL,North West,ZAMFARA,13.0,Male,60.0,None,Second,,6,,35.0,,,6.0,1.0
1779.0,10.0,RURAL,North West,ZAMFARA,7.0,Male,65.0,None,Middle,,7,,34.5,,,5.5,0.0
1779.0,11.0,RURAL,North West,ZAMFARA,10.0,Male,54.0,None,Middle,,8,,27.666666666666668,,,4.666666666666667,1.0
1779.0,12.0,RURAL,North West,ZAMFARA,12.0,Male,40.0,None,Second,,5,40.0,29.0,7.0,1.0,4.5,1.0
1779.0,13.0,RURAL,North West,ZAMFARA,10.0,Male,41.0,None,Middle,,6,,30.5,,,8.0,0.0
1779.0,14.0,RURAL,North West,ZAMFARA,12.0,Male,51.0,None,Middle,,3,24.333333333333332,30.0,7.333333333333333,2.0,4.5,1.0
1779.0,15.0,RURAL,North West,ZAMFARA,3.0,Male,24.0,Senior secondary,Middle,,8,,20.0,,,2.0,1.0
1779.0,16.0,RURAL,North West,ZAMFARA,1.0,Female,70.0,None,Second,,1,,,,,,
1779.0,17.0,RURAL,North West,ZAMFARA,6.0,Male,49.0,None,Poorest,,8,,27.0,,,8.0,2.0
1779.0,18.0,RURAL,North West,ZAMFARA,4.0,Female,66.0,None,Poorest,,8,18.0,25.0,9.0,1.0,3.0,1.0
1779.0,19.0,RURAL,North West,ZAMFARA,11.0,Male,56.0,None,Second,,5,,38.0,,,4.5,1.0
1779.0,20.0,RURAL,North West,ZAMFARA,2.0,Male,61.0,None,Middle,,8,,,,,,
1780.0,2.0,RURAL,North West,ZAMFARA,10.0,Male,43.0,None,Second,,7,43.0,25.333333333333332,10.0,1.0,2.6666666666666665,1.0
1780.0,3.0,RURAL,North West,ZAMFARA,2.0,Male,60.0,None,Poorest,,0,,,,,,
1780.0,4.0,RURAL,North West,ZAMFARA,9.0,Male,55.0,None,Second,,7,17.0,27.666666666666668,8.0,1.0,2.3333333333333335,3.0
1780.0,5.0,RURAL,North West,ZAMFARA,4.0,Male,30.0,Higher/tertiary,Second,,0,,25.0,,,7.0,1.0
1780.0,6.0,RURAL,North West,ZAMFARA,4.0,Male,30.0,Primary,Second,,7,30.0,25.0,10.0,1.0,7.0,1.0
1780.0,7.0,RURAL,North West,ZAMFARA,5.0,Male,35.0,None,Second,,0,,18.0,,,7.0,1.0
1780.0,8.0,RURAL,North West,ZAMFARA,14.0,Male,51.0,None,Second,,7,18.0,26.25,10.0,1.0,4.75,3.0
1780.0,9.0,RURAL,North West,ZAMFARA,13.0,Male,45.0,None,Second,,6,,20.0,,,6.0,1.0
1780.0,10.0,RURAL,North West,ZAMFARA,9.0,Male,53.0,None,Second,,7,,26.0,,,3.3333333333333335,3.0
1780.0,11.0,RURAL,North West,ZAMFARA,5.0,Male,35.0,Senior secondary,Second,,8,,25.0,,,3.0,1.0
1780.0,12.0,RURAL,North West,ZAMFARA,6.0,Male,39.0,Junior secondary,Second,,8,39.0,29.0,10.0,1.0,3.0,0.0
1780.0,13.0,RURAL,North West,ZAMFARA,7.0,Male,65.0,None,Poorest,,2,,,,,,
